,User_A,User_B,Type,Source
487,@MMPconnect,@MMPconnect,Tweet,Public
488,@clintfusden043,@RepDaveJoyce,Retweet,Democratic
489,@clintfusden043,@RepDaveJoyce,Retweet,Republican
490,@clintfusden043,@RepDaveJoyce,Retweet,Public
491,@clintfusden043,@RepAOC,Retweet,Democratic
492,@clintfusden043,@RepAOC,Retweet,Republican
493,@clintfusden043,@RepAOC,Retweet,Public
494,@420weedin,@420weedin,Tweet,Republican
495,@Taima_Express,@Taima_Express,Tweet,Democratic
496,@Taima_Express,@Taima_Express,Tweet,Republican
497,@Taima_Express,@Taima_Express,Tweet,Public
498,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
499,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
500,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
501,@MikeInMoema,@RepDaveJoyce,Retweet,Republican
502,@MikeInMoema,@RepAOC,Retweet,Republican
503,@metmgmt22,@metmgmt22,Tweet,Democratic
504,@metmgmt22,@metmgmt22,Tweet,Republican
505,@hopegrown360,@hopegrown,Retweet,Republican
506,@CBDSerum,@hopegrown,Retweet,Republican
507,@MimiTexasAngel,@StateDept,Reply,Democratic
508,@MimiTexasAngel,@StateDept,Reply,Republican
509,@MimiTexasAngel,@StateDept,Reply,Public
510,@MimiTexasAngel,@StateDeptSpox,Reply,Democratic
511,@MimiTexasAngel,@StateDeptSpox,Reply,Republican
512,@MimiTexasAngel,@StateDeptSpox,Reply,Public
513,@mtapscott,@mtapscott,Tweet,Republican
514,@Marinkapm,@Marinkapm,Tweet,Republican
515,@japecake,@japecake,Tweet,Republican
516,@5StarAttorney,@5StarAttorney,Tweet,Republican
517,@realfoodworld,@realfoodworld,Tweet,Republican
518,@G4Geronimo,@RepDaveJoyce,Retweet,Republican
519,@G4Geronimo,@RepAOC,Retweet,Republican
520,@Timothy18108360,@RepDaveJoyce,Retweet,Republican
521,@Timothy18108360,@RepAOC,Retweet,Republican
522,@IrishBrassil,@solartrailar,Mention,Republican
523,@IrishBrassil,@IrishBrassil,Tweet,Republican
524,@cryptologist341,@RepDaveJoyce,Retweet,Republican
525,@cryptologist341,@RepDaveJoyce,Retweet,Public
526,@cryptologist341,@RepAOC,Retweet,Republican
527,@cryptologist341,@RepAOC,Retweet,Public
528,@Mac70J,@DunbarLandrace,Retweet,Republican
529,@_SupaFlav_,@DunbarLandrace,Retweet,Republican
530,@_SupaFlav_,@DunbarLandrace,Retweet,Public
531,@researchmrx,@DunbarLandrace,Retweet,Democratic
532,@researchmrx,@DunbarLandrace,Retweet,Republican
533,@researchmrx,@DunbarLandrace,Retweet,Public
534,@DunbarLandrace,@DunbarLandrace,Tweet,Republican
535,@XXtatts,@RepDaveJoyce,Retweet,Republican
536,@XXtatts,@RepAOC,Retweet,Republican
537,@MMPconnection,@MMPconnection,Tweet,Democratic
538,@MMPconnection,@MMPconnection,Tweet,Republican
539,@MMPconnection,@MMPconnection,Tweet,Public
540,@coinaday1,@RepDaveJoyce,Retweet,Republican
541,@coinaday1,@RepAOC,Retweet,Republican
542,@taylor_d_duran,@RepDaveJoyce,Retweet,Republican
543,@taylor_d_duran,@RepAOC,Retweet,Republican
544,@MMPconnection,@MMPconnection,Tweet,Democratic
545,@MMPconnection,@MMPconnection,Tweet,Republican
546,@MMPconnection,@MMPconnection,Tweet,Public
547,@MMPconnect,@MMPconnect,Tweet,Democratic
548,@MMPconnect,@MMPconnect,Tweet,Republican
549,@MMPconnect,@MMPconnect,Tweet,Public
550,@moremoneyguru,@RepDaveJoyce,Retweet,Republican
551,@moremoneyguru,@RepAOC,Retweet,Republican
552,@newuser99pts,@RepDaveJoyce,Retweet,Republican
553,@newuser99pts,@RepAOC,Retweet,Republican
554,@nmcannabislaw,@RepDaveJoyce,Retweet,Republican
555,@nmcannabislaw,@RepAOC,Retweet,Republican
556,@hash_flows,@RepDaveJoyce,Retweet,Republican
557,@hash_flows,@RepAOC,Retweet,Republican
558,@LewPigg,@RepDaveJoyce,Retweet,Republican
559,@LewPigg,@RepAOC,Retweet,Republican
560,@potjock,@RepDaveJoyce,Retweet,Republican
561,@potjock,@RepAOC,Retweet,Republican
562,@deliverymeds,@THEMMEXCHANGE,Retweet,Republican
563,@kevinliveslife,@kevinliveslife,Tweet,Republican
564,@kevinliveslife,@kevinliveslife,Tweet,Public
565,@rien_jones,@RepDaveJoyce,Retweet,Republican
566,@rien_jones,@RepAOC,Retweet,Republican
567,@KurzDr,@RepDaveJoyce,Retweet,Republican
568,@KurzDr,@RepAOC,Retweet,Republican
569,@crystalthegood1,@RepDaveJoyce,Retweet,Republican
570,@crystalthegood1,@RepAOC,Retweet,Republican
571,@ChristinaKVUE,@jasonwheelertv,Retweet,Republican
572,@jasonwheelertv,@jasonwheelertv,Tweet,Republican
573,@JCVan64,@RepDaveJoyce,Retweet,Republican
574,@JCVan64,@RepAOC,Retweet,Republican
575,@MimiTexasAngel,@KochIndustries,Reply,Democratic
576,@MimiTexasAngel,@KochIndustries,Reply,Republican
577,@MimiTexasAngel,@KochIndustries,Reply,Public
578,@MimiTexasAngel,@GOP,Reply,Democratic
579,@MimiTexasAngel,@GOP,Reply,Republican
580,@MimiTexasAngel,@GOP,Reply,Public
581,@TraTaal,@democracy_16,Retweet,Republican
582,@democracy_16,@democracy_16,Tweet,Republican
583,@democracy_16,@democracy_16,Tweet,Public
584,@MimiTexasAngel,@TheDemocrats,Reply,Democratic
585,@MimiTexasAngel,@TheDemocrats,Reply,Republican
586,@MimiTexasAngel,@TheDemocrats,Reply,Public
587,@MimiTexasAngel,@GOP,Reply,Democratic
588,@MimiTexasAngel,@GOP,Reply,Republican
589,@MimiTexasAngel,@GOP,Reply,Public
590,@LamaDougie,@RepDaveJoyce,Retweet,Republican
591,@LamaDougie,@RepAOC,Retweet,Republican
592,@Stevephenni,@RepDaveJoyce,Retweet,Republican
593,@Stevephenni,@RepAOC,Retweet,Republican
594,@DIAMhandsInvest,@RepDaveJoyce,Retweet,Republican
595,@DIAMhandsInvest,@RepAOC,Retweet,Republican
596,@_SupaFlav_,@RepDaveJoyce,Retweet,Republican
597,@_SupaFlav_,@RepDaveJoyce,Retweet,Public
598,@_SupaFlav_,@RepAOC,Retweet,Republican
599,@_SupaFlav_,@RepAOC,Retweet,Public
600,@smargach,@RepDaveJoyce,Retweet,Republican
601,@smargach,@RepAOC,Retweet,Republican
602,@markannabis,@RepDaveJoyce,Retweet,Republican
603,@markannabis,@RepAOC,Retweet,Republican
604,@davidmdraiman,@RepDaveJoyce,Retweet,Republican
605,@davidmdraiman,@RepDaveJoyce,Retweet,Public
606,@davidmdraiman,@RepAOC,Retweet,Republican
607,@davidmdraiman,@RepAOC,Retweet,Public
608,@researchmrx,@hopegrown,Retweet,Democratic
609,@researchmrx,@hopegrown,Retweet,Republican
610,@researchmrx,@hopegrown,Retweet,Public
611,@McNeeeezy,@RepDaveJoyce,Retweet,Republican
612,@McNeeeezy,@RepAOC,Retweet,Republican
613,@jmaleckinyc,@RepDaveJoyce,Retweet,Republican
614,@jmaleckinyc,@RepDaveJoyce,Retweet,Public
615,@jmaleckinyc,@RepAOC,Retweet,Republican
616,@jmaleckinyc,@RepAOC,Retweet,Public
617,@MrBanksDenver,@RepDaveJoyce,Retweet,Republican
618,@MrBanksDenver,@RepDaveJoyce,Retweet,Public
619,@MrBanksDenver,@RepAOC,Retweet,Republican
620,@MrBanksDenver,@RepAOC,Retweet,Public
621,@todd_harrison,@RepDaveJoyce,Retweet,Republican
622,@todd_harrison,@RepDaveJoyce,Retweet,Public
623,@todd_harrison,@RepAOC,Retweet,Republican
624,@todd_harrison,@RepAOC,Retweet,Public
625,@MimiTexasAngel,@GOP,Reply,Democratic
626,@MimiTexasAngel,@GOP,Reply,Republican
627,@MimiTexasAngel,@GOP,Reply,Public
628,@MimiTexasAngel,@TheDemocrats,Reply,Democratic
629,@MimiTexasAngel,@TheDemocrats,Reply,Republican
630,@MimiTexasAngel,@TheDemocrats,Reply,Public
631,@MMPconnect,@MMPconnect,Tweet,Democratic
632,@MMPconnect,@MMPconnect,Tweet,Republican
633,@MMPconnect,@MMPconnect,Tweet,Public
634,@kendrickkim2000,@kendrickkim2000,Tweet,Republican
635,@HopegrownHelps,@hopegrown,Retweet,Republican
636,@hopegrown,@hopegrown,Tweet,Republican
637,@hopegrown,@hopegrown,Tweet,Public
638,@i_is_tyler,@RepDaveJoyce,Retweet,Republican
639,@i_is_tyler,@RepDaveJoyce,Retweet,Public
640,@i_is_tyler,@RepAOC,Retweet,Republican
641,@i_is_tyler,@RepAOC,Retweet,Public
642,@dgill_elh,@RepDaveJoyce,Retweet,Republican
643,@dgill_elh,@RepDaveJoyce,Retweet,Public
644,@dgill_elh,@RepAOC,Retweet,Republican
645,@dgill_elh,@RepAOC,Retweet,Public
646,@investinthefut5,@RepDaveJoyce,Retweet,Republican
647,@investinthefut5,@RepDaveJoyce,Retweet,Public
648,@investinthefut5,@RepAOC,Retweet,Republican
649,@investinthefut5,@RepAOC,Retweet,Public
650,@LoKnows85,@RepDaveJoyce,Retweet,Republican
651,@LoKnows85,@RepAOC,Retweet,Republican
652,@eapenthampy,@RepDaveJoyce,Retweet,Republican
653,@eapenthampy,@RepDaveJoyce,Retweet,Public
654,@eapenthampy,@RepAOC,Retweet,Republican
655,@eapenthampy,@RepAOC,Retweet,Public
656,@muse1116,@RepDaveJoyce,Retweet,Republican
657,@muse1116,@RepAOC,Retweet,Republican
658,@ramp_mn,@RepDaveJoyce,Retweet,Republican
659,@ramp_mn,@RepAOC,Retweet,Republican
660,@twittmypants,@RepDaveJoyce,Retweet,Republican
661,@twittmypants,@RepAOC,Retweet,Republican
662,@frenchie1916,@RepDaveJoyce,Retweet,Republican
663,@frenchie1916,@RepAOC,Retweet,Republican
664,@USCannabisCncl,@RepDaveJoyce,Retweet,Republican
665,@USCannabisCncl,@RepAOC,Retweet,Republican
666,@MimiTexasAngel,@GOP,Mention,Democratic
667,@MimiTexasAngel,@GOP,Mention,Republican
668,@MimiTexasAngel,@GOP,Mention,Public
669,@MimiTexasAngel,@TexasGOP,Mention,Democratic
670,@MimiTexasAngel,@TexasGOP,Mention,Republican
671,@MimiTexasAngel,@TexasGOP,Mention,Public
672,@AliceBallard27,@RepDaveJoyce,Retweet,Republican
673,@AliceBallard27,@RepAOC,Retweet,Republican
674,@HighGroundCann,@RepDaveJoyce,Retweet,Republican
675,@HighGroundCann,@RepDaveJoyce,Retweet,Public
676,@HighGroundCann,@RepAOC,Retweet,Republican
677,@HighGroundCann,@RepAOC,Retweet,Public
678,@SAChaseInc,@RepDaveJoyce,Retweet,Republican
679,@SAChaseInc,@RepAOC,Retweet,Republican
680,@JavierHasse,@RepDaveJoyce,Retweet,Republican
681,@JavierHasse,@RepDaveJoyce,Retweet,Public
682,@JavierHasse,@RepAOC,Retweet,Republican
683,@JavierHasse,@RepAOC,Retweet,Public
684,@BNdisqus,@BNdisqus,Tweet,Republican
685,@mambamayor,@RepDaveJoyce,Retweet,Republican
686,@mambamayor,@RepDaveJoyce,Retweet,Public
687,@mambamayor,@RepAOC,Retweet,Republican
688,@mambamayor,@RepAOC,Retweet,Public
689,@CallMeAhmjusAyn,@CallMeAhmjusAyn,Tweet,Republican
690,@wiselaw,@wiselaw,Tweet,Democratic
691,@wiselaw,@wiselaw,Tweet,Republican
692,@wiselaw,@wiselaw,Tweet,Public
693,@sunsetlakecbd,@sunsetlakecbd,Tweet,Republican
694,@Cucolo24,@RepDaveJoyce,Retweet,Republican
695,@Cucolo24,@RepDaveJoyce,Retweet,Public
696,@Cucolo24,@RepAOC,Retweet,Republican
697,@Cucolo24,@RepAOC,Retweet,Public
698,@K__Sears,@RepDaveJoyce,Retweet,Republican
699,@K__Sears,@RepAOC,Retweet,Republican
700,@Buythedipps,@RepDaveJoyce,Retweet,Republican
701,@Buythedipps,@RepDaveJoyce,Retweet,Public
702,@Buythedipps,@RepAOC,Retweet,Republican
703,@Buythedipps,@RepAOC,Retweet,Public
704,@williamk126,@RepDaveJoyce,Retweet,Republican
705,@williamk126,@RepDaveJoyce,Retweet,Public
706,@williamk126,@RepAOC,Retweet,Republican
707,@williamk126,@RepAOC,Retweet,Public
708,@MSOElevator,@RepDaveJoyce,Retweet,Republican
709,@MSOElevator,@RepAOC,Retweet,Republican
710,@Rony_Ferrari,@RepDaveJoyce,Retweet,Republican
711,@Rony_Ferrari,@RepDaveJoyce,Retweet,Public
712,@Rony_Ferrari,@RepAOC,Retweet,Republican
713,@Rony_Ferrari,@RepAOC,Retweet,Public
714,@substance_usa,@RepDaveJoyce,Retweet,Republican
715,@substance_usa,@RepAOC,Retweet,Republican
716,@All435Reps,@RepDaveJoyce,Retweet,Republican
717,@All435Reps,@RepAOC,Retweet,Republican
718,@RepDaveJoyce,@RepAOC,Mention,Republican
719,@Lorenzo67406776,@Lorenzo67406776,Tweet,Republican
720,@Deschedule420,@Deschedule420,Tweet,Republican
721,@MimiTexasAngel,@wef,Reply,Democratic
722,@MimiTexasAngel,@wef,Reply,Republican
723,@MimiTexasAngel,@wef,Reply,Public
724,@MimiTexasAngel,@ProfKlausSchwab,Reply,Democratic
725,@MimiTexasAngel,@ProfKlausSchwab,Reply,Republican
726,@MimiTexasAngel,@ProfKlausSchwab,Reply,Public
727,@MimiTexasAngel,@AIPAC,Reply,Democratic
728,@MimiTexasAngel,@AIPAC,Reply,Republican
729,@MimiTexasAngel,@AIPAC,Reply,Public
730,@MimiTexasAngel,@GOP,Reply,Democratic
731,@MimiTexasAngel,@GOP,Reply,Republican
732,@MimiTexasAngel,@GOP,Reply,Public
733,@MimiTexasAngel,@DNC,Reply,Democratic
734,@MimiTexasAngel,@DNC,Reply,Republican
735,@MimiTexasAngel,@DNC,Reply,Public
736,@MimiTexasAngel,@WhiteHouse…,Reply,Democratic
737,@MimiTexasAngel,@WhiteHouse…,Reply,Republican
738,@MimiTexasAngel,@WhiteHouse…,Reply,Public
739,@ApeNamedDave,@GOP,Mention,Republican
740,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
741,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
742,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
743,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
744,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
745,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
746,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
747,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
748,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
749,@dbell_novus,@dbell_novus,Tweet,Democratic
750,@dbell_novus,@dbell_novus,Tweet,Republican
751,@dbell_novus,@dbell_novus,Tweet,Public
752,@MMPconnection,@MMPconnection,Tweet,Democratic
753,@MMPconnection,@MMPconnection,Tweet,Republican
754,@MMPconnection,@MMPconnection,Tweet,Public
755,@Jeff_Davis1808,@Jeff_Davis1808,Tweet,Republican
756,@accionespsicod1,@grahamfarrar,Retweet,Republican
757,@kendrickkim2000,@kendrickkim2000,Tweet,Republican
758,@thezencomic,@thezencomic,Tweet,Republican
759,@thezencomic,@Laughitupcc,Retweet,Republican
760,@LateAgainZen,@thezencomic,Retweet,Republican
761,@LateAgainZen,@Laughitupcc,Retweet,Republican
762,@MMJHealthcare,@MMJHealthcare,Tweet,Democratic
763,@MMJHealthcare,@MMJHealthcare,Tweet,Republican
764,@MMJHealthcare,@MMJHealthcare,Tweet,Public
765,@Novus_Stock,@Novus_Stock,Tweet,Democratic
766,@Novus_Stock,@Novus_Stock,Tweet,Republican
767,@Novus_Stock,@Novus_Stock,Tweet,Public
768,@ZacharySiege84,@MMPconnection,Retweet,Republican
769,@ZacharySiege84,@MMPconnection,Retweet,Public
770,@2Freelancer,@2Freelancer,Tweet,Republican
771,@eapenthampy,@grahamfarrar,Retweet,Republican
772,@eapenthampy,@grahamfarrar,Retweet,Public
773,@ctmock,@ctmock,Tweet,Democratic
774,@ctmock,@ctmock,Tweet,Republican
775,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
776,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
777,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
778,@DannyVoglesong,@DannyVoglesong,Tweet,Republican
779,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
780,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
781,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
782,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
783,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
784,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
785,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
786,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
787,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
788,@democracy_16,@democracy_16,Tweet,Republican
789,@democracy_16,@democracy_16,Tweet,Public
790,@democracy_16,@democracy_16,Tweet,Republican
791,@democracy_16,@democracy_16,Tweet,Public
792,@democracy_16,@democracy_16,Tweet,Republican
793,@democracy_16,@democracy_16,Tweet,Public
794,@BenKenOwi,@cannabis_es,Retweet,Republican
795,@GobChile,@cannabis_es,Retweet,Republican
796,@cannabis_es,@cannabis_es,Tweet,Republican
797,@v2_lawblog,@colonymonopoly,Retweet,Democratic
798,@v2_lawblog,@colonymonopoly,Retweet,Republican
799,@v2_lawblog,@colonymonopoly,Retweet,Public
800,@studycorruption,@colonymonopoly,Retweet,Republican
801,@DeLaBuenaCanna,@grahamfarrar,Retweet,Republican
802,@DeLaBuenaCanna,@grahamfarrar,Retweet,Public
803,@ElDonoSuspendo,@thezencomic,Retweet,Republican
804,@ElDonoSuspendo,@Laughitupcc,Retweet,Republican
805,@G2_DBO,@grahamfarrar,Retweet,Republican
806,@LeftyBotty,@grahamfarrar,Retweet,Republican
807,@Drpower_2000,@grahamfarrar,Retweet,Republican
808,@Drpower_2000,@grahamfarrar,Retweet,Public
809,@grahamfarrar,@grahamfarrar,Tweet,Republican
810,@ZensProducer,@thezencomic,Retweet,Republican
811,@ZensProducer,@Laughitupcc,Retweet,Republican
812,@thezencomic,@Laughitupcc,Mention,Republican
813,@MMPconnect,@MMPconnect,Tweet,Democratic
814,@MMPconnect,@MMPconnect,Tweet,Republican
815,@MMPconnect,@MMPconnect,Tweet,Public
816,@stobywan,@MMPconnection,Retweet,Republican
817,@stobywan,@MMPconnection,Retweet,Public
818,@MMPconnection,@MMPconnection,Tweet,Democratic
819,@MMPconnection,@MMPconnection,Tweet,Republican
820,@MMPconnection,@MMPconnection,Tweet,Public
821,@LiveHolyLife,@LiveHolyLife,Tweet,Democratic
822,@LiveHolyLife,@LiveHolyLife,Tweet,Republican
823,@LiveHolyLife,@LiveHolyLife,Tweet,Public
824,@JstMyEarbudsnMe,@JstMyEarbudsnMe,Tweet,Republican
825,@ctmock,@NRA…,Mention,Democratic
826,@ctmock,@NRA…,Mention,Republican
827,@MMPconnection,@MMPconnection,Tweet,Democratic
828,@MMPconnection,@MMPconnection,Tweet,Republican
829,@MMPconnection,@MMPconnection,Tweet,Public
830,@MMPconnect,@MMPconnect,Tweet,Democratic
831,@MMPconnect,@MMPconnect,Tweet,Republican
832,@MMPconnect,@MMPconnect,Tweet,Public
833,@GlobalCannaComm,@CannabisFreedo1,Retweet,Democratic
834,@GlobalCannaComm,@CannabisFreedo1,Retweet,Republican
835,@GlobalCannaComm,@CannabisFreedo1,Retweet,Public
836,@GlobalCannaComm,@RepNancyMace,Retweet,Democratic
837,@GlobalCannaComm,@RepNancyMace,Retweet,Republican
838,@GlobalCannaComm,@RepNancyMace,Retweet,Public
839,@GlobalCannaComm,@cheddar,Retweet,Democratic
840,@GlobalCannaComm,@cheddar,Retweet,Republican
841,@GlobalCannaComm,@cheddar,Retweet,Public
842,@mypreciousdoge,@CannabisFreedo1,Retweet,Republican
843,@uvmPACE,@marijuanamoment,Mention,Republican
844,@LawTweets1,@LawTweets1,Tweet,Republican
845,@BadBernie2024,@SweetL0ve60,Reply,Democratic
846,@BadBernie2024,@SweetL0ve60,Reply,Republican
847,@BadBernie2024,@latstetter,Reply,Democratic
848,@BadBernie2024,@latstetter,Reply,Republican
849,@BadBernie2024,@TweetingYarnie,Reply,Democratic
850,@BadBernie2024,@TweetingYarnie,Reply,Republican
851,@democracy_16,@democracy_16,Tweet,Republican
852,@democracy_16,@democracy_16,Tweet,Public
853,@MMPconnection,@MMPconnection,Tweet,Democratic
854,@MMPconnection,@MMPconnection,Tweet,Republican
855,@MMPconnection,@MMPconnection,Tweet,Public
856,@Saintsfan5348,@GOP,Reply,Republican
857,@Saintsfan5348,@CBP,Reply,Republican
858,@BNdisqus,@BNdisqus,Tweet,Republican
859,@cassassie87,@jbarnz71,Retweet,Republican
860,@cassassie87,@LarrySharpe,Retweet,Republican
861,@cassassie87,@gunpolicy,Retweet,Republican
862,@cassassie87,@GovKathyHochul,Retweet,Republican
863,@cassassie87,@RobAstorino,Retweet,Republican
864,@MimiTexasAngel,@TheDemocrats,Reply,Democratic
865,@MimiTexasAngel,@TheDemocrats,Reply,Republican
866,@MimiTexasAngel,@TheDemocrats,Reply,Public
867,@MimiTexasAngel,@POTUS,Reply,Democratic
868,@MimiTexasAngel,@POTUS,Reply,Republican
869,@MimiTexasAngel,@POTUS,Reply,Public
870,@MimiTexasAngel,@ThirdWayTweet,Reply,Democratic
871,@MimiTexasAngel,@ThirdWayTweet,Reply,Republican
872,@MimiTexasAngel,@ThirdWayTweet,Reply,Public
873,@MimiTexasAngel,@wef,Reply,Democratic
874,@MimiTexasAngel,@wef,Reply,Republican
875,@MimiTexasAngel,@wef,Reply,Public
876,@MimiTexasAngel,@BlackRock,Reply,Democratic
877,@MimiTexasAngel,@BlackRock,Reply,Republican
878,@MimiTexasAngel,@BlackRock,Reply,Public
879,@gopaulblair,@CannabisFreedo1,Retweet,Republican
880,@gopaulblair,@RepNancyMace,Retweet,Republican
881,@gopaulblair,@cheddar,Retweet,Republican
882,@reasonpolicy,@CannabisFreedo1,Retweet,Republican
883,@reasonpolicy,@RepNancyMace,Retweet,Republican
884,@reasonpolicy,@cheddar,Retweet,Republican
885,@MimiTexasAngel,@MimiTexasAngel,Tweet,Democratic
886,@MimiTexasAngel,@MimiTexasAngel,Tweet,Republican
887,@MimiTexasAngel,@MimiTexasAngel,Tweet,Public
888,@MaryCarper12,@GreenTeamDocs,Retweet,Republican
889,@MaryCarper12,@GreenTeamDocs,Retweet,Republican
890,@GLawNV,@CannabisFreedo1,Retweet,Republican
891,@GLawNV,@RepNancyMace,Retweet,Republican
892,@GLawNV,@cheddar,Retweet,Republican
893,@v2_lawblog,@eileen94418263,Retweet,Democratic
894,@v2_lawblog,@eileen94418263,Retweet,Republican
895,@v2_lawblog,@eileen94418263,Retweet,Public
896,@v2_lawblog,@GOP,Retweet,Democratic
897,@v2_lawblog,@GOP,Retweet,Republican
898,@v2_lawblog,@GOP,Retweet,Public
899,@eileen94418263,@GOP,Reply,Republican
900,@eileen94418263,@GOP,Reply,Public
901,@MMPconnection,@MMPconnection,Tweet,Democratic
902,@MMPconnection,@MMPconnection,Tweet,Republican
903,@MMPconnection,@MMPconnection,Tweet,Public
904,@eapenthampy,@CannabisFreedo1,Retweet,Republican
905,@eapenthampy,@CannabisFreedo1,Retweet,Public
906,@eapenthampy,@RepNancyMace,Retweet,Republican
907,@eapenthampy,@RepNancyMace,Retweet,Public
908,@eapenthampy,@cheddar,Retweet,Republican
909,@eapenthampy,@cheddar,Retweet,Public
910,@CannabisFreedo1,@RepNancyMace,Mention,Democratic
911,@CannabisFreedo1,@RepNancyMace,Mention,Republican
912,@CannabisFreedo1,@RepNancyMace,Mention,Public
913,@CannabisFreedo1,@cheddar,Mention,Democratic
914,@CannabisFreedo1,@cheddar,Mention,Republican
915,@CannabisFreedo1,@cheddar,Mention,Public
916,@Ravin42510863,@GreenTeamDocs,Retweet,Republican
917,@CannabisBizNews,@CannabisBizNews,Tweet,Democratic
918,@CannabisBizNews,@CannabisBizNews,Tweet,Republican
919,@CannabisBizNews,@CannabisBizNews,Tweet,Public
920,@ReddySalina,@ReddySalina,Tweet,Republican
921,@ReddySalina,@ReddySalina,Tweet,Public
922,@ganjapreneur,@ganjapreneur,Tweet,Public
923,@AlanRiseboro7,@KeepfitKingdom,Retweet,Public
924,@JodellWb,@JodellWb,Tweet,Public
925,@Ikky_Arts,@LePro_1,Retweet,Public
926,@Ikky_Arts,@OpenSea,Retweet,Public
927,@JuanLaceyFCB,@JuanLaceyFCB,Tweet,Public
928,@TallentsSols,@TallentsSols,Tweet,Public
929,@tmj_TN_LEGAL,@tmj_TN_LEGAL,Tweet,Public
930,@airdrop_coin28,@KushCoin_Crypto,Reply,Public
931,@ganja_seeds,@ganja_seeds,Tweet,Public
932,@wtfsnnft,@wtfsnnft,Tweet,Public
933,@BG_Wholesale,@BG_Wholesale,Tweet,Public
934,@briefleuryMJC,@UprootCannabis,Retweet,Public
935,@seedsmanrep,@seedsmanrep,Tweet,Public
936,@lawdragon_news,@POTUS,Mention,Public
937,@InvestorIdeas,@InvestorIdeas,Tweet,Public
938,@FlipsideGONZO,@FlipsideGONZO,Tweet,Public
939,@CSuitePro,@CSuitePro,Tweet,Public
940,@SunrisePureCBD,@SunrisePureCBD,Tweet,Public
941,@Novus_Stock,@Novus_Stock,Tweet,Democratic
942,@Novus_Stock,@Novus_Stock,Tweet,Republican
943,@Novus_Stock,@Novus_Stock,Tweet,Public
944,@MMJHealthcare,@MMJHealthcare,Tweet,Democratic
945,@MMJHealthcare,@MMJHealthcare,Tweet,Republican
946,@MMJHealthcare,@MMJHealthcare,Tweet,Public
947,@DiscoAttorney,@DiscoAttorney,Tweet,Public
948,@France_Verte,@MunchiesClub,Retweet,Democratic
949,@France_Verte,@MunchiesClub,Retweet,Republican
950,@France_Verte,@MunchiesClub,Retweet,Public
951,@dbell_novus,@dbell_novus,Tweet,Democratic
952,@dbell_novus,@dbell_novus,Tweet,Republican
953,@dbell_novus,@dbell_novus,Tweet,Public
